"city_id";"region_id";"country_id";"important";"title_ru";"title_en";"region_ru";"region_en";"area_ru";"area_en";"country_id";"title_ru";"title_en"
"3770668";"3767473";"119";"False";"Rumah Kunding";"Rumah Kunding";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3768883";"0";"119";"False";"Rumah Pengkalan Tedong";"Rumah Pengkalan Tedong";"";"";"";"";"119";"Малайзия";"Malaysia"
"3770864";"3767473";"119";"False";"Rumah Empawi";"Rumah Empawi";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770856";"3767473";"119";"False";"Rumah Entap";"Rumah Entap";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770826";"3767473";"119";"False";"Rumah Garit";"Rumah Garit";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770814";"3767473";"119";"False";"Rumah Gema";"Rumah Gema";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770638";"3767473";"119";"False";"Rumah Legak";"Rumah Legak";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770518";"3767473";"119";"False";"Rumah Nyirambang";"Rumah Nyirambang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770516";"3767473";"119";"False";"Rumah Nyuling";"Rumah Nyuling";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770504";"3767473";"119";"False";"Rumah Pata";"Rumah Pata";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770458";"3767473";"119";"False";"Rumah Rantau Kiran";"Rumah Rantau Kiran";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769543";"3767473";"119";"False";"Rumah Raong";"Rumah Raong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770444";"3767473";"119";"False";"Rumah Ruma";"Rumah Ruma";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769753";"3767473";"119";"False";"Rumah Sabindang";"Rumah Sabindang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769567";"3767473";"119";"False";"Rumah Sang";"Rumah Sang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770422";"3767473";"119";"False";"Rumah Sangong";"Rumah Sangong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770266";"0";"119";"False";"Salak South New Village";"Salak South New Village";"";"";"";"";"119";"Малайзия";"Malaysia"
"3768460";"0";"119";"False";"Serdang";"Serdang";"Negeri Selangor";"Negeri Selangor";"";"";"119";"Малайзия";"Malaysia"
"4171861";"0";"120";"False";"Kerta";"Kerta";"";"";"";"";"120";"Мали";"Mali"
"3767682";"3767474";"119";"False";"Semendapi";"Semendapi";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4175973";"0";"120";"False";"Anakaga";"Anakaga";"";"";"";"";"120";"Мали";"Mali"
"3770212";"3767474";"119";"False";"Senasak";"Senasak";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3770613";"3767473";"119";"False";"Rumah Luju";"Rumah Luju";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770604";"3767473";"119";"False";"Rumah Malaka";"Rumah Malaka";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770598";"3767473";"119";"False";"Rumah Manga";"Rumah Manga";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770585";"3767473";"119";"False";"Rumah Mauri";"Rumah Mauri";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770575";"3767473";"119";"False";"Rumah Merang";"Rumah Merang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770526";"3767473";"119";"False";"Rumah Nyawin";"Rumah Nyawin";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769494";"3767473";"119";"False";"Rumah Ukit";"Rumah Ukit";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770316";"3767473";"119";"False";"Rumah Umong";"Rumah Umong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770305";"3767473";"119";"False";"Rumah Ungat";"Rumah Ungat";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769360";"3767473";"119";"False";"Saratok";"Saratok";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770207";"3767473";"119";"False";"Sengkabang";"Sengkabang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770201";"3767473";"119";"False";"Sepalau";"Sepalau";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3768745";"3767473";"119";"False";"Serian";"Serian";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770057";"3767482";"119";"False";"Sungai Lintah";"Sungai Lintah";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3769258";"3767474";"119";"False";"Sinamgil";"Sinamgil";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767863";"3767474";"119";"False";"Sindumin";"Sindumin";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767689";"3767474";"119";"False";"Sumakaun";"Sumakaun";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4171850";"0";"120";"False";"Khassana";"Khassana";"";"";"";"";"120";"Мали";"Mali"
"4171847";"0";"120";"False";"Kia";"Kia";"";"";"";"";"120";"Мали";"Mali"
"3770021";"3767474";"119";"False";"Taburi";"Taburi";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3770010";"3767474";"119";"False";"Talongan";"Talongan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3769999";"3767474";"119";"False";"Tambilidan";"Tambilidan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3769312";"3767474";"119";"False";"Tamparuli";"Tamparuli";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767672";"3767474";"119";"False";"Tampi Tampi";"Tampi Tampi";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3770380";"3767473";"119";"False";"Rumah Sudok";"Rumah Sudok";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769620";"3767473";"119";"False";"Rumah Tukau";"Rumah Tukau";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770331";"3767473";"119";"False";"Rumah Ubong";"Rumah Ubong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770329";"3767473";"119";"False";"Rumah Udin";"Rumah Udin";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769548";"3767473";"119";"False";"Suai";"Suai";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770075";"3767473";"119";"False";"Sungai Debian";"Sungai Debian";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3770069";"3767473";"119";"False";"Sungai Gerenjang";"Sungai Gerenjang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3767183";"3767473";"119";"False";"Tanah Putch";"Tanah Putch";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769836";"0";"119";"False";"Ulu Bendol New Village";"Ulu Bendol New Village";"";"";"";"";"119";"Малайзия";"Malaysia"
"3767915";"0";"119";"False";"Wilayah Persekutuan Labuan";"Wilayah Persekutuan Labuan";"";"";"";"";"119";"Малайзия";"Malaysia"
"3944021";"0";"119";"False";"Wilayah Persekutuan Putrajaya";"Wilayah Persekutuan Putrajaya";"";"";"";"";"119";"Малайзия";"Malaysia"
"3476625";"3767483";"119";"False";"Air Hangat";"Air Hangat";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3769926";"3767483";"119";"False";"Telok Ayer";"Telok Ayer";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3769917";"3767483";"119";"False";"Telok Jerneh";"Telok Jerneh";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3768700";"3767479";"119";"False";"To' Uban";"To' Uban";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3768644";"3767476";"119";"False";"Siputih";"Siputih";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3767196";"3767476";"119";"False";"TanjongMalim";"TanjongMalim";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3769952";"3767474";"119";"False";"Tantagas";"Tantagas";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3769279";"3767474";"119";"False";"Tegupeh";"Tegupeh";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767800";"3767474";"119";"False";"Tendu";"Tendu";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767513";"3767474";"119";"False";"Tidong";"Tidong";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767900";"3767474";"119";"False";"Tinagat";"Tinagat";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3769302";"3767474";"119";"False";"Tuaran";"Tuaran";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767546";"3767474";"119";"False";"Tudan";"Tudan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4169576";"0";"120";"False";"Nirisso";"Nirisso";"";"";"";"";"120";"Мали";"Mali"
"3769884";"3767473";"119";"False";"Terbat";"Terbat";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769838";"3767473";"119";"False";"Ugol";"Ugol";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3767370";"3767484";"119";"False";"Bukit Pasir";"Bukit Pasir";"Negeri Johor";"Negeri Johor";"";"";"119";"Малайзия";"Malaysia"
"3768045";"3767483";"119";"False";"Baling";"Baling";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3768478";"3767476";"119";"False";"Bagan Pasir Laut";"Bagan Pasir Laut";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3781573";"3767482";"119";"False";"Batu Lintang";"Batu Lintang";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3781675";"3767474";"119";"False";"Babagun";"Babagun";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767772";"3767474";"119";"False";"Bakar";"Bakar";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3781615";"3767474";"119";"False";"Bambangan";"Bambangan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767613";"3767474";"119";"False";"Barambang";"Barambang";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3781589";"3767474";"119";"False";"Batu Belas";"Batu Belas";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3768951";"3767473";"119";"False";"Antaih";"Antaih";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781630";"3767473";"119";"False";"Bagumbang";"Bagumbang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781609";"3767473";"119";"False";"Bangkit Tengah";"Bangkit Tengah";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769716";"3767473";"119";"False";"Bareo";"Bareo";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3768090";"3767473";"119";"False";"Batu Gong";"Batu Gong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769643";"3767473";"119";"False";"Batu Paton";"Batu Paton";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3768918";"3767473";"119";"False";"Bayong";"Bayong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781556";"3767473";"119";"False";"Belabak";"Belabak";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"4170283";"0";"120";"False";"Minnta";"Minnta";"";"";"";"";"120";"Мали";"Mali"
"3781333";"3767473";"119";"False";"Jerai";"Jerai";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781512";"0";"119";"False";"Bukit Gelugor New Village";"Bukit Gelugor New Village";"";"";"";"";"119";"Малайзия";"Malaysia"
"3768446";"0";"119";"False";"Hulu Yam Baharu";"Hulu Yam Baharu";"";"";"";"";"119";"Малайзия";"Malaysia"
"4171859";"0";"120";"False";"Kesséna";"Kesséna";"";"";"";"";"120";"Мали";"Mali"
"4171855";"0";"120";"False";"Kéti";"Kéti";"";"";"";"";"120";"Мали";"Mali"
"3767445";"3767477";"119";"False";"Bukit Betung";"Bukit Betung";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3769037";"3767475";"119";"False";"Beseri";"Beseri";" Pauh";" Pauh";"Negeri Perlis";"Negeri Perlis";"119";"Малайзия";"Malaysia"
"3768683";"3767482";"119";"False";"Daerah Utara";"Daerah Utara";"Negeri Pulau Pinang";"Negeri Pulau Pinang";"";"";"119";"Малайзия";"Malaysia"
"3781481";"3767471";"119";"False";"Chabang Tiga";"Chabang Tiga";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3767864";"3767474";"119";"False";"Belumbang";"Belumbang";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767934";"3767474";"119";"False";"Bigor";"Bigor";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4171154";"0";"120";"False";"Koumankou";"Koumankou";"";"";"";"";"120";"Мали";"Mali"
"4171152";"0";"120";"False";"Koumara";"Koumara";"";"";"";"";"120";"Мали";"Mali"
"3767532";"3767474";"119";"False";"Bundu Tuhan";"Bundu Tuhan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767794";"3767474";"119";"False";"Bungeingod";"Bungeingod";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3781463";"3767474";"119";"False";"Dampad";"Dampad";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767677";"3767474";"119";"False";"Indarasabak";"Indarasabak";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3768877";"3767473";"119";"False";"Binatang";"Binatang";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781528";"3767473";"119";"False";"Bintong";"Bintong";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781488";"3767473";"119";"False";"Busang Tijok";"Busang Tijok";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3769346";"3767473";"119";"False";"Debak";"Debak";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"4170280";"0";"120";"False";"Mio";"Mio";"";"";"";"";"120";"Мали";"Mali"
"3976771";"3965971";"173";"False";"Sŏkpo";"Sŏkpo";"Ryanggang Province";"Ryanggang Province";"";"";"173";"Северная Корея";"North Korea"
"3780416";"3767479";"119";"False";"Kampong Batu Papan";"Kampong Batu Papan";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3781254";"3767470";"119";"False";"Kampong Alor Gajah";"Kampong Alor Gajah";"Negeri Melaka";"Negeri Melaka";"";"";"119";"Малайзия";"Malaysia"
"3781043";"3767470";"119";"False";"Kampong Ayer Panas";"Kampong Ayer Panas";"Negeri Melaka";"Negeri Melaka";"";"";"119";"Малайзия";"Malaysia"
"3781094";"3767477";"119";"False";"Kampong Ayer Batang";"Kampong Ayer Batang";"Negeri Pahang";"Negeri Pahang";"";"";"119";"Малайзия";"Malaysia"
"3781281";"3767476";"119";"False";"Kampong Alai";"Kampong Alai";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3781065";"3767476";"119";"False";"Kampong Ayer Kuning";"Kampong Ayer Kuning";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3769315";"3767474";"119";"False";"Gantisan";"Gantisan";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3767586";"3767474";"119";"False";"Kaingaran";"Kaingaran";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3781163";"3767474";"119";"False";"Kampong Andian";"Kampong Andian";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3781042";"3767474";"119";"False";"Kampong Ayer Panas";"Kampong Ayer Panas";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3768785";"3767473";"119";"False";"Emplanjau";"Emplanjau";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781416";"3767473";"119";"False";"Engkerbai";"Engkerbai";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781414";"3767473";"119";"False";"Ensurai";"Ensurai";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781295";"3767473";"119";"False";"Kampong Addis";"Kampong Addis";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3781153";"3767473";"119";"False";"Kampong Antayan";"Kampong Antayan";"State of Sarawak";"State of Sarawak";"";"";"119";"Малайзия";"Malaysia"
"3160986";"3160978";"200";"False";"Aydın";"Aydın";"Aydın İli";"Aydın İli";"";"";"200";"Турция";"Turkey"
"4171854";"0";"120";"False";"Kétiou";"Kétiou";"";"";"";"";"120";"Мали";"Mali"
"3781013";"3767483";"119";"False";"Kampong Ayer Terjun";"Kampong Ayer Terjun";"Negeri Kedah";"Negeri Kedah";"";"";"119";"Малайзия";"Malaysia"
"3780991";"3767479";"119";"False";"Kampong Badak Mati";"Kampong Badak Mati";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780749";"3767479";"119";"False";"Kampong Banggol";"Kampong Banggol";"Negeri Kelantan";"Negeri Kelantan";"";"";"119";"Малайзия";"Malaysia"
"3780792";"3767470";"119";"False";"Kampong Balek Bukit";"Kampong Balek Bukit";"Negeri Melaka";"Negeri Melaka";"";"";"119";"Малайзия";"Malaysia"
"3781177";"3767476";"119";"False";"Kampong Ampat Puloh Rantai";"Kampong Ampat Puloh Rantai";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3781165";"3767476";"119";"False";"Kampong Anak Kurau";"Kampong Anak Kurau";"Negeri Perak";"Negeri Perak";"";"";"119";"Малайзия";"Malaysia"
"3781012";"3767471";"119";"False";"Kampong Ayer Terjun";"Kampong Ayer Terjun";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3780795";"3767471";"119";"False";"Kampong Balai Maras";"Kampong Balai Maras";"Negeri Terengganu";"Negeri Terengganu";"";"";"119";"Малайзия";"Malaysia"
"3781185";"3767474";"119";"False";"Kampong Ambong";"Kampong Ambong";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780982";"3767474";"119";"False";"Kampong Badungon";"Kampong Badungon";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780802";"3767474";"119";"False";"Kampong Bakong Bakong";"Kampong Bakong Bakong";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"3780771";"3767474";"119";"False";"Kampong Balung";"Kampong Balung";"State of Sabah";"State of Sabah";"";"";"119";"Малайзия";"Malaysia"
"4215946";"4137067";"190";"False";"Moseba";"Moseba";"Southern Province";"Southern Province";"";"";"190";"Сьерра-Леоне";"Sierra Leone"
"4171852";"0";"120";"False";"Keyban";"Keyban";"";"";"";"";"120";"Мали";"Mali"
